500079,prelims,500079,5,29,30,56,70,85,100,2022-09-24
500080,prelims,500080,5,27,30,39,70,66,100,2022-09-24
500081,prelims,500081,5,5,30,61,70,66,100,2022-09-24
500082,prelims,500082,5,1,30,23,70,24,100,2022-09-24
500083,prelims,500083,5,27,30,2,70,29,100,2022-09-24
500084,prelims,500084,5,4,30,62,70,66,100,2022-09-24
500085,prelims,500085,5,24,30,48,70,72,100,2022-09-24
500086,prelims,500086,5,29,30,21,70,50,100,2022-09-24
500087,prelims,500087,5,6,30,18,70,24,100,2022-09-24
500088,prelims,500088,5,29,30,62,70,91,100,2022-09-24
500089,prelims,500089,5,8,30,34,70,42,100,2022-09-24
500090,prelims,500090,5,11,30,17,70,28,100,2022-09-24
500091,prelims,500091,5,23,30,34,70,57,100,2022-09-24
500092,prelims,500092,5,16,30,25,70,41,100,2022-09-24
500093,prelims,500093,5,21,30,4,70,25,100,2022-09-24
500094,prelims,500094,5,6,30,49,70,55,100,2022-09-24
500095,prelims,500095,5,14,30,58,70,72,100,2022-09-24
500096,prelims,500096,5,5,30,18,70,23,100,2022-09-24
500097,prelims,500097,5,20,30,32,70,52,100,2022-09-24
500098,prelims,500098,5,9,30,17,70,26,100,2022-09-24
500099,prelims,500099,5,20,30,22,70,42,100,2022-09-24
500100,prelims,500100,5,11,30,21,70,32,100,2022-09-24
500101,prelims,500101,5,4,30,21,70,25,100,2022-09-24
500102,prelims,500102,5,10,30,8,70,18,100,2022-09-24
500103,prelims,500103,5,21,30,5,70,26,100,2022-09-24
500104,prelims,500104,5,26,30,1,70,27,100,2022-09-24
500105,prelims,500105,5,25,30,44,70,69,100,2022-09-24
500106,prelims,500106,5,5,30,42,70,47,100,2022-09-24
500107,prelims,500107,5,3,30,55,70,58,100,2022-09-24
500108,prelims,500108,5,20,30,62,70,82,100,2022-09-24
500109,prelims,500109,5,1,30,14,70,15,100,2022-09-24
500110,prelims,500110,5,15,30,54,70,69,100,2022-09-24
500111,prelims,500111,5,1,30,27,70,28,100,2022-09-24
500112,prelims,500112,5,2,30,20,70,22,100,2022-09-24
500113,prelims,500113,5,8,30,15,70,23,100,2022-09-24
500114,prelims,500114,5,5,30,49,70,54,100,2022-09-24
500115,prelims,500115,5,16,30,63,70,79,100,2022-09-24
500116,prelims,500116,5,18,30,46,70,64,100,2022-09-24
500117,prelims,500117,5,28,30,40,70,68,100,2022-09-24
500118,prelims,500118,5,6,30,37,70,43,100,2022-09-24
500119,prelims,500119,5,5,30,67,70,72,100,2022-09-24
500120,prelims,500120,5,30,30,64,70,94,100,2022-09-24
500121,prelims,500121,5,21,30,20,70,41,100,2022-09-24
500122,prelims,500122,5,16,30,48,70,64,100,2022-09-24
500123,prelims,500123,5,25,30,17,70,42,100,2022-09-24
500124,prelims,500124,5,12,30,68,70,80,100,2022-09-24
500125,prelims,500125,5,2,30,35,70,37,100,2022-09-24
500126,prelims,500126,5,14,30,50,70,64,100,2022-09-24
500127,prelims,500127,5,19,30,63,70,82,100,2022-09-24
500128,prelims,500128,5,27,30,11,70,38,100,2022-09-24
500129,prelims,500129,5,12,30,70,70,82,100,2022-09-24
500130,prelims,500130,5,26,30,54,70,80,100,2022-09-24
500131,prelims,500131,5,24,30,48,70,72,100,2022-09-24
500132,prelims,500132,5,18,30,54,70,72,100,2022-09-24
500133,prelims,500133,5,17,30,51,70,68,100,2022-09-24
500134,prelims,500134,5,3,30,2,70,5,100,2022-09-24
500135,prelims,500135,5,12,30,41,70,53,100,2022-09-24
500136,prelims,500136,5,7,30,47,70,54,100,2022-09-24
500137,prelims,500137,5,8,30,3,70,11,100,2022-09-24
500138,prelims,500138,5,3,30,21,70,24,100,2022-09-24
500139,prelims,500139,5,13,30,21,70,34,100,2022-09-24
500140,prelims,500140,5,18,30,52,70,70,100,2022-09-24
500141,prelims,500141,5,3,30,37,70,40,100,2022-09-24
500142,prelims,500142,5,17,30,24,70,41,100,2022-09-24
500143,prelims,500143,5,14,30,25,70,39,100,2022-09-24
500144,prelims,500144,5,25,30,13,70,38,100,2022-09-24
500145,prelims,500145,5,2,30,6,70,8,100,2022-09-24
500146,prelims,500146,5,30,30,10,70,40,100,2022-09-24
500147,prelims,500147,5,23,30,66,70,89,100,2022-09-24
500148,prelims,500148,5,20,30,54,70,74,100,2022-09-24
500149,prelims,500149,5,30,30,30,70,60,100,2022-09-24
500150,prelims,500150,5,14,30,4,70,18,100,2022-09-24
500151,prelims,500151,5,26,30,5,70,31,100,2022-09-24
500152,prelims,500152,5,12,30,9,70,21,100,2022-09-24
500153,prelims,500153,5,12,30,62,70,74,100,2022-09-24
500154,prelims,500154,5,1,30,52,70,53,100,2022-09-24
500155,prelims,500155,5,24,30,18,70,42,100,2022-09-24
500156,prelims,500156,5,19,30,15,70,34,100,2022-09-24
500157,prelims,500157,5,9,30,66,70,75,100,2022-09-24
500158,prelims,500158,5,12,30,47,70,59,100,2022-09-24
500159,prelims,500159,5,7,30,49,70,56,100,2022-09-24
500160,prelims,500160,5,10,30,63,70,73,100,2022-09-24
500161,prelims,500161,5,22,30,55,70,77,100,2022-09-24
500162,prelims,500162,5,25,30,65,70,90,100,2022-09-24
500163,prelims,500163,5,4,30,55,70,59,100,2022-09-24
500164,prelims,500164,5,12,30,40,70,52,100,2022-09-24
500165,prelims,500165,5,8,30,52,70,60,100,2022-09-24
500166,prelims,500166,5,24,30,35,70,59,100,2022-09-24
500167,prelims,500167,5,21,30,61,70,82,100,2022-09-24
500168,prelims,500168,5,16,30,29,70,45,100,2022-09-24
500169,prelims,500169,5,27,30,4,70,31,100,2022-09-24
500170,prelims,500170,5,12,30,21,70,33,100,2022-09-24
500171,prelims,500171,5,11,30,38,70,49,100,2022-09-24
500172,prelims,500172,5,24,30,3,70,27,100,2022-09-24
500173,prelims,500173,5,11,30,16,70,27,100,2022-09-24
500174,prelims,500174,5,13,30,1,70,14,100,2022-09-24
500175,prelims,500175,5,28,30,32,70,60,100,2022-09-24
500176,prelims,500176,5,12,30,11,70,23,100,2022-09-24
500177,prelims,500177,5,15,30,21,70,36,100,2022-09-24
500178,prelims,500178,5,17,30,11,70,28,100,2022-09-24
500179,prelims,500179,5,27,30,61,70,88,100,2022-09-24
500180,prelims,500180,5,11,30,2,70,13,100,2022-09-24
500181,prelims,500181,5,7,30,41,70,48,100,2022-09-24
500182,prelims,500182,5,10,30,34,70,44,100,2022-09-24
500183,prelims,500183,5,16,30,46,70,62,100,2022-09-24
500184,prelims,500184,5,13,30,37,70,50,100,2022-09-24
500185,prelims,500185,5,18,30,58,70,76,100,2022-09-24
500186,prelims,500186,5,13,30,48,70,61,100,2022-09-24
500187,prelims,500187,5,9,30,31,70,40,100,2022-09-24
500188,prelims,500188,5,26,30,24,70,50,100,2022-09-24
500189,prelims,500189,5,29,30,53,70,82,100,2022-09-24
500190,prelims,500190,5,5,30,23,70,28,100,2022-09-24
500191,prelims,500191,5,6,30,32,70,38,100,2022-09-24
500192,prelims,500192,5,28,30,8,70,36,100,2022-09-24
500193,prelims,500193,5,14,30,24,70,38,100,2022-09-24
500194,prelims,500194,5,28,30,41,70,69,100,2022-09-24
500195,prelims,500195,5,14,30,34,70,48,100,2022-09-24
500196,prelims,500196,5,26,30,21,70,47,100,2022-09-24
500197,prelims,500197,5,10,30,54,70,64,100,2022-09-24
500198,prelims,500198,5,28,30,3,70,31,100,2022-09-24
500199,prelims,500199,5,15,30,17,70,32,100,2022-09-24
500200,prelims,500200,5,17,30,56,70,73,100,2022-09-24
500201,prelims,500201,5,21,30,2,70,23,100,2022-09-24
500202,prelims,500202,5,6,30,51,70,57,100,2022-09-24
500203,prelims,500203,5,30,30,31,70,61,100,2022-09-24
500204,prelims,500204,5,25,30,15,70,40,100,2022-09-24
500205,prelims,500205,5,4,30,5,70,9,100,2022-09-24
500206,prelims,500206,5,12,30,45,70,57,100,2022-09-24
500207,prelims,500207,5,15,30,34,70,49,100,2022-09-24
500208,prelims,500208,5,4,30,21,70,25,100,2022-09-24
500209,prelims,500209,5,14,30,31,70,45,100,2022-09-24
500210,prelims,500210,5,25,30,32,70,57,100,2022-09-24
500211,prelims,500211,5,29,30,2,70,31,100,2022-09-24
500212,prelims,500212,5,25,30,42,70,67,100,2022-09-24
500213,prelims,500213,5,19,30,14,70,33,100,2022-09-24
500214,prelims,500214,5,9,30,26,70,35,100,2022-09-24
500215,prelims,500215,5,28,30,62,70,90,100,2022-09-24
500216,prelims,500216,5,2,30,29,70,31,100,2022-09-24
500217,prelims,500217,5,12,30,11,70,23,100,2022-09-24
500218,prelims,500218,5,24,30,61,70,85,100,2022-09-24
500219,prelims,500219,5,20,30,5,70,25,100,2022-09-24
500220,prelims,500220,5,21,30,1,70,22,100,2022-09-24
500221,prelims,500221,5,13,30,26,70,39,100,2022-09-24
500222,prelims,500222,5,17,30,63,70,80,100,2022-09-24
500223,prelims,500223,5,13,30,22,70,35,100,2022-09-24
500224,prelims,500224,5,22,30,6,70,28,100,2022-09-24
500225,prelims,500225,5,15,30,39,70,54,100,2022-09-24
500226,prelims,500226,5,27,30,42,70,69,100,2022-09-24
500227,prelims,500227,5,21,30,11,70,32,100,2022-09-24
500228,prelims,500228,5,4,30,63,70,67,100,2022-09-24
500229,prelims,500229,5,3,30,9,70,12,100,2022-09-24
500230,prelims,500230,5,17,30,58,70,75,100,2022-09-24
500231,prelims,500231,5,11,30,42,70,53,100,2022-09-24
500232,prelims,500232,5,27,30,70,70,97,100,2022-09-24
500233,prelims,500233,5,9,30,17,70,26,100,2022-09-24
500234,prelims,500234,5,11,30,24,70,35,100,2022-09-24
500235,prelims,500235,5,4,30,70,70,74,100,2022-09-24
500236,prelims,500236,5,16,30,47,70,63,100,2022-09-24
500237,prelims,500237,5,10,30,14,70,24,100,2022-09-24
500238,prelims,500238,5,14,30,9,70,23,100,2022-09-24
500239,prelims,500239,5,10,30,58,70,68,100,2022-09-24
500240,prelims,500240,5,20,30,44,70,64,100,2022-09-24
500241,prelims,500241,5,17,30,13,70,30,100,2022-09-24
500242,prelims,500242,5,27,30,50,70,77,100,2022-09-24
500243,prelims,500243,5,24,30,12,70,36,100,2022-09-24
500244,prelims,500244,5,22,30,2,70,24,100,2022-09-24
500245,prelims,500245,5,2,30,4,70,6,100,2022-09-24
500246,prelims,500246,5,29,30,39,70,68,100,2022-09-24
500247,prelims,500247,5,12,30,10,70,22,100,2022-09-24
500248,prelims,500248,5,29,30,23,70,52,100,2022-09-24
500249,prelims,500249,5,24,30,63,70,87,100,2022-09-24
500250,prelims,500250,5,9,30,29,70,38,100,2022-09-24
500251,prelims,500251,5,18,30,54,70,72,100,2022-09-24
500252,prelims,500252,5,17,30,61,70,78,100,2022-09-24
500253,prelims,500253,5,18,30,32,70,50,100,2022-09-24
500254,prelims,500254,5,19,30,40,70,59,100,2022-09-24
500255,prelims,500255,5,16,30,38,70,54,100,2022-09-24
500256,prelims,500256,5,22,30,56,70,78,100,2022-09-24
500257,prelims,500257,5,10,30,20,70,30,100,2022-09-24
500258,prelims,500258,5,27,30,38,70,65,100,2022-09-24
500259,prelims,500259,5,30,30,32,70,62,100,2022-09-24
500260,prelims,500260,5,13,30,10,70,23,100,2022-09-24
500261,prelims,500261,5,12,30,39,70,51,100,2022-09-24
500262,prelims,500262,5,19,30,11,70,30,100,2022-09-24
500263,prelims,500263,5,4,30,36,70,40,100,2022-09-24
500264,prelims,500264,5,12,30,6,70,18,100,2022-09-24
500265,prelims,500265,5,2,30,15,70,17,100,2022-09-24
500266,prelims,500266,5,21,30,45,70,66,100,2022-09-24
500267,prelims,500267,5,28,30,62,70,90,100,2022-09-24
500268,prelims,500268,5,8,30,56,70,64,100,2022-09-24
500269,prelims,500269,5,28,30,60,70,88,100,2022-09-24
500270,prelims,500270,5,20,30,40,70,60,100,2022-09-24
500271,prelims,500271,5,10,30,42,70,52,100,2022-09-24
500272,prelims,500272,5,22,30,31,70,53,100,2022-09-24
500273,prelims,500273,5,29,30,49,70,78,100,2022-09-24
500274,prelims,500274,5,5,30,59,70,64,100,2022-09-24
500275,prelims,500275,5,14,30,31,70,45,100,2022-09-24
500276,prelims,500276,5,16,30,65,70,81,100,2022-09-24
500277,prelims,500277,5,30,30,10,70,40,100,2022-09-24
500278,prelims,500278,5,22,30,10,70,32,100,2022-09-24
500279,prelims,500279,5,25,30,60,70,85,100,2022-09-24
500280,prelims,500280,5,18,30,5,70,23,100,2022-09-24
500281,prelims,500281,5,9,30,17,70,26,100,2022-09-24
500282,prelims,500282,5,7,30,65,70,72,100,2022-09-24
500283,prelims,500283,5,9,30,42,70,51,100,2022-09-24
500284,prelims,500284,5,13,30,34,70,47,100,2022-09-24
500285,prelims,500285,5,30,30,42,70,72,100,2022-09-24
500286,prelims,500286,5,4,30,38,70,42,100,2022-09-24
500287,prelims,500287,5,28,30,51,70,79,100,2022-09-24
500288,prelims,500288,5,10,30,25,70,35,100,2022-09-24
500289,prelims,500289,5,4,30,67,70,71,100,2022-09-24
500290,prelims,500290,5,10,30,21,70,31,100,2022-09-24
500291,prelims,500291,5,3,30,21,70,24,100,2022-09-24
500292,prelims,500292,5,13,30,15,70,28,100,2022-09-24
500293,prelims,500293,5,3,30,49,70,52,100,2022-09-24
500294,prelims,500294,5,6,30,35,70,41,100,2022-09-24
500295,prelims,500295,5,20,30,26,70,46,100,2022-09-24
500296,prelims,500296,5,26,30,15,70,41,100,2022-09-24
500297,prelims,500297,5,5,30,2,70,7,100,2022-09-24
500298,prelims,500298,5,22,30,53,70,75,100,2022-09-24
500299,prelims,500299,5,2,30,2,70,4,100,2022-09-24
500300,prelims,500300,5,18,30,65,70,83,100,2022-09-24
500301,prelims,500301,5,16,30,19,70,35,100,2022-09-24
500302,prelims,500302,5,14,30,15,70,29,100,2022-09-24
500303,prelims,500303,5,17,30,55,70,72,100,2022-09-24
500304,prelims,500304,5,7,30,65,70,72,100,2022-09-24
500305,prelims,500305,5,9,30,36,70,45,100,2022-09-24
500306,prelims,500306,5,20,30,44,70,64,100,2022-09-24
500307,prelims,500307,5,1,30,37,70,38,100,2022-09-24
500308,prelims,500308,5,1,30,10,70,11,100,2022-09-24
500309,prelims,500309,5,7,30,27,70,34,100,2022-09-24
500310,prelims,500310,5,12,30,57,70,69,100,2022-09-24
500311,prelims,500311,5,20,30,11,70,31,100,2022-09-24
500312,prelims,500312,5,29,30,54,70,83,100,2022-09-24
500313,prelims,500313,5,24,30,63,70,87,100,2022-09-24
500314,prelims,500314,5,30,30,57,70,87,100,2022-09-24
500315,prelims,500315,5,17,30,52,70,69,100,2022-09-24
500316,prelims,500316,5,27,30,29,70,56,100,2022-09-24
500317,prelims,500317,5,23,30,22,70,45,100,2022-09-24
500318,prelims,500318,5,20,30,30,70,50,100,2022-09-24
500319,prelims,500319,5,10,30,50,70,60,100,2022-09-24
500320,prelims,500320,5,30,30,45,70,75,100,2022-09-24
500321,prelims,500321,5,8,30,46,70,54,100,2022-09-24
500322,prelims,500322,5,1,30,64,70,65,100,2022-09-24
500323,prelims,500323,5,1,30,51,70,52,100,2022-09-24
500324,prelims,500324,5,29,30,48,70,77,100,2022-09-24
500325,prelims,500325,5,22,30,52,70,74,100,2022-09-24
500326,prelims,500326,5,30,30,64,70,94,100,2022-09-24
500327,prelims,500327,5,20,30,2,70,22,100,2022-09-24
500328,prelims,500328,5,20,30,64,70,84,100,2022-09-24
500329,prelims,500329,5,19,30,7,70,26,100,2022-09-24
500330,prelims,500330,5,14,30,46,70,60,100,2022-09-24
500331,prelims,500331,5,22,30,58,70,80,100,2022-09-24
500332,prelims,500332,5,20,30,13,70,33,100,2022-09-24
500333,prelims,500333,5,14,30,34,70,48,100,2022-09-24
500334,prelims,500334,5,9,30,57,70,66,100,2022-09-24
500335,prelims,500335,5,12,30,51,70,63,100,2022-09-24
500336,prelims,500336,5,30,30,67,70,97,100,2022-09-24
500337,prelims,500337,5,26,30,28,70,54,100,2022-09-24
500338,prelims,500338,5,18,30,24,70,42,100,2022-09-24
500339,prelims,500339,5,26,30,38,70,64,100,2022-09-24
500340,prelims,500340,5,1,30,5,70,6,100,2022-09-24
500341,prelims,500341,5,14,30,22,70,36,100,2022-09-24
500342,prelims,500342,5,13,30,52,70,65,100,2022-09-24
500343,prelims,500343,5,29,30,65,70,94,100,2022-09-24
500344,prelims,500344,5,30,30,22,70,52,100,2022-09-24
500345,prelims,500345,5,16,30,9,70,25,100,2022-09-24
500346,prelims,500346,5,3,30,48,70,51,100,2022-09-24
500347,prelims,500347,5,17,30,9,70,26,100,2022-09-24
500348,prelims,500348,5,10,30,64,70,74,100,2022-09-24
500349,prelims,500349,5,25,30,13,70,38,100,2022-09-24
500350,prelims,500350,5,19,30,43,70,62,100,2022-09-24
500351,prelims,500351,5,21,30,37,70,58,100,2022-09-24
500352,prelims,500352,5,10,30,27,70,37,100,2022-09-24
500353,prelims,500353,5,30,30,36,70,66,100,2022-09-24
500354,prelims,500354,5,13,30,27,70,40,100,2022-09-24
500355,prelims,500355,5,13,30,49,70,62,100,2022-09-24
500356,prelims,500356,5,29,30,26,70,55,100,2022-09-24
500357,prelims,500357,5,18,30,1,70,19,100,2022-09-24
500358,prelims,500358,5,17,30,44,70,61,100,2022-09-24
500359,prelims,500359,5,15,30,23,70,38,100,2022-09-24
500360,prelims,500360,5,14,30,62,70,76,100,2022-09-24
500361,prelims,500361,5,15,30,15,70,30,100,2022-09-24
500362,prelims,500362,5,23,30,22,70,45,100,2022-09-24
500363,prelims,500363,5,1,30,30,70,31,100,2022-09-24
500364,prelims,500364,5,28,30,67,70,95,100,2022-09-24
500365,prelims,500365,5,20,30,14,70,34,100,2022-09-24
500366,prelims,500366,5,11,30,60,70,71,100,2022-09-24
500367,prelims,500367,5,14,30,63,70,77,100,2022-09-24
500368,prelims,500368,5,9,30,26,70,35,100,2022-09-24
500369,prelims,500369,5,22,30,69,70,91,100,2022-09-24
500370,prelims,500370,5,26,30,58,70,84,100,2022-09-24
500371,prelims,500371,5,8,30,12,70,20,100,2022-09-24
500372,prelims,500372,5,3,30,10,70,13,100,2022-09-24
500373,prelims,500373,5,28,30,29,70,57,100,2022-09-24
500374,prelims,500374,5,21,30,30,70,51,100,2022-09-24
500375,prelims,500375,5,25,30,70,70,95,100,2022-09-24
500376,prelims,500376,5,3,30,47,70,50,100,2022-09-24
500377,prelims,500377,5,20,30,54,70,74,100,2022-09-24
500378,prelims,500378,5,4,30,8,70,12,100,2022-09-24
500379,prelims,500379,5,20,30,49,70,69,100,2022-09-24
500380,prelims,500380,5,26,30,32,70,58,100,2022-09-24
500381,prelims,500381,5,28,30,28,70,56,100,2022-09-24
500382,prelims,500382,5,6,30,45,70,51,100,2022-09-24
500383,prelims,500383,5,25,30,1,70,26,100,2022-09-24
500384,prelims,500384,5,28,30,1,70,29,100,2022-09-24
500385,prelims,500385,5,2,30,68,70,70,100,2022-09-24
500386,prelims,500386,5,29,30,19,70,48,100,2022-09-24
500387,prelims,500387,5,5,30,43,70,48,100,2022-09-24
500388,prelims,500388,5,3,30,8,70,11,100,2022-09-24
500389,prelims,500389,5,2,30,16,70,18,100,2022-09-24
500390,prelims,500390,5,23,30,51,70,74,100,2022-09-24
500391,prelims,500391,5,6,30,3,70,9,100,2022-09-24
500392,prelims,500392,5,24,30,26,70,50,100,2022-09-24
500393,prelims,500393,5,12,30,48,70,60,100,2022-09-24
500394,prelims,500394,5,22,30,24,70,46,100,2022-09-24
500395,prelims,500395,5,9,30,46,70,55,100,2022-09-24
500396,prelims,500396,5,30,30,3,70,33,100,2022-09-24
500397,prelims,500397,5,15,30,64,70,79,100,2022-09-24
500398,prelims,500398,5,1,30,14,70,15,100,2022-09-24
500399,prelims,500399,5,28,30,32,70,60,100,2022-09-24
500400,prelims,500400,5,25,30,44,70,69,100,2022-09-24
500401,prelims,500401,5,10,30,50,70,60,100,2022-09-24
500402,prelims,500402,5,12,30,17,70,29,100,2022-09-24
500403,prelims,500403,5,26,30,3,70,29,100,2022-09-24
500404,prelims,500404,5,16,30,6,70,22,100,2022-09-24
500405,prelims,500405,5,20,30,57,70,77,100,2022-09-24
500406,prelims,500406,5,11,30,22,70,33,100,2022-09-24
500407,prelims,500407,5,4,30,53,70,57,100,2022-09-24
500408,prelims,500408,5,26,30,41,70,67,100,2022-09-24
500409,prelims,500409,5,1,30,61,70,62,100,2022-09-24
500410,prelims,500410,5,29,30,11,70,40,100,2022-09-24
500411,prelims,500411,5,25,30,26,70,51,100,2022-09-24
500412,prelims,500412,5,6,30,66,70,72,100,2022-09-24
500413,prelims,500413,5,28,30,24,70,52,100,2022-09-24
500414,prelims,500414,5,13,30,45,70,58,100,2022-09-24
500415,prelims,500415,5,15,30,25,70,40,100,2022-09-24
500416,prelims,500416,5,12,30,58,70,70,100,2022-09-24
500417,prelims,500417,5,21,30,54,70,75,100,2022-09-24
500418,prelims,500418,5,16,30,5,70,21,100,2022-09-24
500419,prelims,500419,5,5,30,17,70,22,100,2022-09-24
500420,prelims,500420,5,30,30,68,70,98,100,2022-09-24
500421,prelims,500421,5,6,30,41,70,47,100,2022-09-24
500422,prelims,500422,5,16,30,55,70,71,100,2022-09-24
500423,prelims,500423,5,27,30,43,70,70,100,2022-09-24
500424,prelims,500424,5,26,30,45,70,71,100,2022-09-24
500425,prelims,500425,5,7,30,24,70,31,100,2022-09-24
500426,prelims,500426,5,25,30,18,70,43,100,2022-09-24
500427,prelims,500427,5,27,30,45,70,72,100,2022-09-24
500428,prelims,500428,5,15,30,33,70,48,100,2022-09-24
500429,prelims,500429,5,24,30,43,70,67,100,2022-09-24
500430,prelims,500430,5,22,30,62,70,84,100,2022-09-24
500431,prelims,500431,5,17,30,26,70,43,100,2022-09-24
500432,prelims,500432,5,3,30,49,70,52,100,2022-09-24
500433,prelims,500433,5,13,30,45,70,58,100,2022-09-24
500434,prelims,500434,5,23,30,12,70,35,100,2022-09-24
500435,prelims,500435,5,12,30,39,70,51,100,2022-09-24
500436,prelims,500436,5,10,30,4,70,14,100,2022-09-24
500437,prelims,500437,5,25,30,16,70,41,100,2022-09-24
500438,prelims,500438,5,2,30,12,70,14,100,2022-09-24
500439,prelims,500439,5,22,30,50,70,72,100,2022-09-24
500440,prelims,500440,5,30,30,6,70,36,100,2022-09-24
500441,prelims,500441,5,9,30,11,70,20,100,2022-09-24
500442,prelims,500442,5,22,30,4,70,26,100,2022-09-24
500443,prelims,500443,5,4,30,62,70,66,100,2022-09-24
500444,prelims,500444,5,23,30,58,70,81,100,2022-09-24
500445,prelims,500445,5,21,30,52,70,73,100,2022-09-24
500446,prelims,500446,5,12,30,9,70,21,100,2022-09-24
500447,prelims,500447,5,12,30,11,70,23,100,2022-09-24
500448,prelims,500448,5,23,30,12,70,35,100,2022-09-24
500449,prelims,500449,5,14,30,6,70,20,100,2022-09-24
500450,prelims,500450,5,17,30,48,70,65,100,2022-09-24
500451,prelims,500451,5,11,30,38,70,49,100,2022-09-24
